address,symbol,name,decimals,total_supply,block_timestamp,block_number,block_hash
0xb415e3279aa0ad5ac53e5c130e79f7ff47991de7,GCATS,Gundam Cats,,0,5/22/2023 4:25:11,17312448,0x894fc96dc1941f3bf09affb63411c952522052c0b59b3cbbd6670c0e29997335
0xd866bed548955ed277b10358f874ec895d306595,OBN,ODD BEARS NEST,,0,6/23/2023 17:59:59,17543912,0xcdf268de445c4bac522df0c4178b60fc6e140423753a989416fe6d00ef7a5d84
0x6512703abc809b88921703b7572a53c652f96371,,,,0,6/26/2018 22:33:35,5859872,0x7fcf4377f417a69ed31f5b226acf6673f54b96aa436bc2fecbcafea198327002
0xc0ebb94da4f288b15de6338b3e9040a3a7d1d044,JPS,Japan Souls,,0,3/31/2022 20:29:16,14496098,0x55b434b98e0825c6d42d5d05449f4c1e5c991fdaea8ad43f74e672adb95300db
0x67fc46ed71242669b42bb175b355ada67ce200cc,CBS,CrazyBirds,,0,11/13/2022 3:03:47,15958295,0xcefd3a20f22adec7f19db6c2c29163220aca9932f4dfaf3ef9ebdcda66cb067a
0xb3b8d8ae48d358423da84d37aeebcb085af6270c,GLTCH,GLTCH by Nai,,0,12/10/2022 23:31:59,16157608,0xa61fada699a5be0d3b7574a09d3150c1e067809d0f68490e588b3d4929bcbdad
0x88b2c8c6a501d261ddedb9fd3ed502edb40b2a93,blockv:package:test,blockv.krankikom::demo::ETH::package::v1:Variation::v1,,0,8/9/2018 16:12:20,6117254,0xcde57a4c698edd29e9ba649c915e3cd0ca67caef7455f1fa69cc86bb5af6e787
0x9a91dc1b2d50b4fa5fecfe78ddf5d8b223e7f3a7,,,,0,8/27/2018 21:56:49,6225236,0x9ee28ce2e05df18a3075ed92a52384faad7841c6dc7be2e6f7c177044ebfdde8
0xe32344b495087601eb7d7d38de32a86ce07dd9a1,CB,CryptoBlocks,,0,6/2/2018 7:47:57,5718427,0x3e017376d262f3b209755d20d40b5f9f4c30d75eb606fd82e382bfc9f70baca1
0x8f8a3c51b1eaaefe9052fc86cff57971b11dde45,CBI,CoinByInsomnia,,0,8/4/2018 10:04:01,6086168,0x7dc3e0f2af0bdb6a68be9cb01fa8443355adca6e17ef97a21cd0a3b8b83d4a8d
0x4df9c2e09ccf165681881d0ed6c76293af4c0798,SQP,California Beach House,,0,1/8/2019 11:56:08,7031137,0x46b46ab97a775aeddcb6e1c3a99105f58ac780995097b14d2e30de6d505452d8
0x984a3d729d6c338b2f8d50a824b6f0e1845970fd,,,,0,8/3/2018 11:35:30,6080529,0x324b17cb43d18e66ba1c352a67c8238e2e1b8a7e7e96e67f2d48148fa7da659a
0x2b5a6c34dd828b6961869a9bebcd5214fbf50e75,,,,0,8/18/2017 19:21:44,4174506,0x168c6e55dbbe96ff89725e1508f37f3f83d5854fff1a094f1bc76f182964cbca
0x6cf79cbc66172d9fea01a395742da86c01bdcf02,,,,0,2/1/2023 23:07:47,16537146,0x4a7fa211099bfd0dc6012ec0864f341484dbbbcc230f9f6cd8d382fc98f614d1
0x47876f23d9b62731b47d123054c18b9e1cb1495b,lgel,event-listeners,,0,10/17/2018 13:36:25,6532158,0x008a4b7d65274ad6b6eb67d20ca74703f707e12962016c86fbd0c516b6061da2
0x55db08ec09dcf1dfe52794351263c1ce2fdf384d,,,,0,2/24/2018 9:06:06,5146993,0x27ccbab0186c9794c6d5bcd9798eb84761175147d26a8b890dcc3b8174d5d5c8
0x92fad4af91f1e0e4787513bd6b158f2eed442d06,ARTT,Artisant,,0,5/22/2021 20:47:09,12486348,0xc2b098c6f5b82a25d5854232138019e3048c55e9a7361d451562e4dcba422c82
0x40281f6c64c21b9b4798ac65dfb72bcde392e1e4,Moonstone,Moonstone,,0,6/5/2019 11:10:58,7898872,0xf8761d159deb4435d8499d545ddff027c9116238b0bd1709429169e26fdc0533
0x99fc981c16a67c5526b97258879162c9f5b84f2d,,0x4a65666620476f6c64626c756d,,0,10/22/2018 8:07:04,6561372,0x0ab213f839f60ce071417f43f9020301fea9a0167834381bbe613e50c367fa98
0xa19ea315357863a3f09ad362b6203dc58460ec6b,LCR,LICERIO TOKEN,,0,3/27/2018 19:23:45,5332842,0xbb31d27f3a0829c1eda97429cf94214c8b992f23a923d277d746159ad0b508d6
0xabd32ad5a44d0939a34455cfa38558784b878fcc,TCO,ThinkCoin,,0,3/1/2018 9:35:36,5176491,0x1e84b27c90dba98e9f3112151227810bd630cb6937040d246ca8666e2958028a
0x03c3b916b491aaf97eba726136f2c76fceb6a61e,PTDO,POTADUCKS,,0,8/11/2022 12:42:38,15320780,0x42c863c0cb903a081da945ec3b454d3f046037c0f90aeb17cedb40d50e3117ee
0x51b14b4252b7a5ef06508f2a0bfdd66d8a70b502,RAIN,RAINDROP,,0,7/14/2022 18:13:24,15142331,0x24676d2f2c5c5d904499c58bf010b2ed8113748640d9cfbdcae87281052b55f9
0xb3dae3bc6adbe10cf927be2728b09c20720ce537,,,,0,5/23/2023 1:03:35,17318567,0x89751e75d316c09df9f34b07f96a3411ab88a4c8c191c11ce4b7ee749977ffd6
0x08a84018c36ef8f7daaabbd167eb41b225041453,Athlete,CryptoFantasy,,0,3/3/2018 2:05:36,5186413,0xd8d4a06d51df8ec36d3c35df3f33b6a238a9368e5d66f2c0279c80d510fa4c62
0x67f624c586d9de408e1ba362f398655290cad12b,THENEWGODSBYJTHREECONCEPTS,The New Gods,,0,9/30/2022 17:19:23,15647599,0x8c6b596810ae28b25208721cdc5fb5465d297eff0bb50c783e73badfd9a944d3
0x17220eee115ba66a0937473be793048497cd30ab,t,test,,0,7/14/2022 10:04:40,15140123,0x5ab3d2155f0d88645e0ad4bad19b5900468e0bed8a5b6d317f4e23567e0ed815
0x8e36888a80513ac12e7ea24505b9a3b30e51de1c,,,,0,8/6/2018 9:14:14,6097831,0xea01bcffbcbff732b40630217fda18fde3a3ea3654ba0578737ceaf319ca7b00
0x4f85adc603efa5b5d4013415090e101481cf81d3,LairOwnershipRights,LairOwnershipRights Token,,0,3/15/2019 7:47:43,7372344,0xe0cbb2dc6a586795e6321186372bd3069890c67f2717ca6a25f112f6d8e27929
0xd4125738c30ba161790fbf376b877bfd6d898a72,DRCT,DRCT Token,,0,3/1/2019 15:32:19,7284623,0xf099f1f744b6d035664f05a33fae88a013d5cf22bad941c8a4e9854ce5a0b1b9
0x28a2c511685f83edd0f5fd7f70358a44f99d7bf5,,,,0,1/1/2020 5:45:11,9194402,0x4944aa91d2719411fd4c3496bf4d78d408b2f2f11926ccdd8d64cdf55ebf7f98
0xbf504b69c7a8e16b2488dc456fb5e451b652e5ed,,,,0,2/6/2023 14:38:23,16570393,0x2a4994161cd2091640a4b0cd7f44ea7831f7d892fc3d6315788ca73b732d5aa9
0x7938ec3cbe3e2f1b07a6f355d6e43874b4d0f9d0,,,,0,1/20/2020 7:25:01,9316962,0xa5b13cea4c3abec3674aebea31b007278b0e1d014c619bb7d8417fd67abedbca
0x182a1c62fb06e3a134f5a28632aa82c6d2967700,JOIN_LUNI,Luniverse Web3 Developer,,0,4/19/2022 6:27:41,14613950,0x9ad6f79c4a9a0058ee1f0e01f8c505e4151db8c3f9481bd15624ff1212428545
0xbacbfc6e669467caa72ff9e91eaa0cb15fad4115,,,,0,12/11/2018 6:00:53,6865273,0x25ddd8c1bc31fa997fbbb01dadf8a03eacfb822c8849b1fae155294c1a1ca33b
0xa96e505447866059fd36e11de997bb5adf721de1,,,,0,5/8/2018 12:56:23,5577962,0xd384212c1211985df5c0aaa0db207d0dde097a18eb72b040395e0382be2fd43a
0x235b65d26c959a42d8c24d50f12fd7f9f5ab42bd,Sapphire,Sapphire,,0,6/5/2019 13:05:32,7899393,0xdab28ef9b1c0aee49b3bc9f948a71749ea9a2d0d49c6c65cefed6c026891b5b2
0x33f2a47217431ef7e71783f6e0beff0f83d1c2dd,,,,0,2/16/2018 10:20:12,5100112,0x3e856532f0681dcd40e5ab81e111721d0a0b18273ffb66bb21ac8415898626a4
0x3d9bbd5a8040743239038bc4b0f613c04c94f44e,,,,0,3/24/2023 6:34:11,16895608,0xde2991f83e091d6979d7d33b2534d266aec24ea50926bc521e40132272e358ec
0x695ad443857e12cf268bff18b5e15c2b69c70fb5,NUOVO,Nuovo contract,,0,12/23/2018 17:30:29,6939613,0x8db778fd242bbc35b9a5f994961dbe3063ed6643ac1391c77056f2c0c7fd28fa
0xe5b58d53caabc455a4ea1ad6a9ea48bca0e42c7a,,,,0,9/28/2018 22:42:52,6417696,0x0299875be83ab413f03587c39ca244a68fd565f89883c0702843bdac89bde2f1
0x76920b7e46669ddafe57ac7067d077326dc169aa,,,,0,5/5/2020 11:12:01,10005908,0xc33cf4f6a516ca6cbc91604184993b627d5b7773daa50396ae5ed164f9d11a05
0x38e91422fd38ea5760a5a6b13f5eb291730bca14,NFDEMO,NFG Demo,,1,10/31/2020 0:17:04,11161376,0x5797a28b80f32be7cbb0c77bd40affd57a726e4185013c1161a8dae19e9f5f60
0xa2b99e0f503565a1eb956bc55102171769933162,PHD1,PhD Mintable,,1,7/6/2019 12:21:37,8097665,0x133afc56b202339e94258df4334433b1aff9b5cdcaba8aa57b8217f27dbbc74a
0xbabb155d2b739224bd7cb412790ea6376bbeda81,MINT,Mintable.app Genesis,,1,11/29/2018 14:55:06,6794911,0x8b53dda07cd2ece5cc4aa1bbdf9e29fd43d1c99ba130b0ed49951cee7e562c4b
0xae611ac177dd1d253482d437e4cbb3ee6010251c,KINDSURP,KINDER_SURPRISE,,1,5/15/2019 14:46:16,7765515,0xa39af4f15cccd790624569635f58881c247e75df6608229b23397cd86b33e7a8
0x184bbc4f0f915adccfd1cd6b64dc8eef293cc0cf,VEN1,Venus (1/5),,1,3/23/2020 19:40:18,9729629,0x9650c930fdb0ef1b1e89a4cb1f1d86919b9d897f2698d16858984683d583daff
0x24a81356ac2cd6be8488c2b4bf7eb869742b91fb,MAGI,MarbleGirl,,1,8/17/2022 18:59:31,15360426,0x2de3926f198d3ef43b72f4e862f42336c912d2998f609d6392f9cc397e2abff6
0xc9fb399f8e90e7145836502ed33293977fddb662,Guy,GuyKoren,,1,1/2/2018 21:22:51,4843749,0x6728f98d07db50ae546942497fe08c18bf40eec4bf8d294a79b47aaa1e277fa7
0xb43ab73e65220291a22467fdd07b28d086d5d7ea,DCL_MEMES,Decentraland Memes,,1,5/4/2020 0:51:07,9996561,0x1a9ea952a5502342d40eb5bcde4f90002a42dee357a2212938ae4f338116016c
0x5280a587de7ce613f9631133fde44eba3e4eef2d,TST,Test Beastie,,1,10/26/2022 20:11:47,15834556,0xb83d1c1221c28e8a4af6e2fb6102f53afd29548028d4c1f6ca284400fb0b179d
0x05e1f722026844c211b87a1ad0378c6c6de2bea5,COLLE,Collectible ,,1,2/18/2020 23:16:18,9510015,0xbf31c7fae9a60d56a8c21de1c98973b1428a0948540787538ff65f30b44ce26a
0x43a5935862db4bb8218f720f583edf689e0cb677,CT1,CertTest1,,1,3/24/2019 7:41:24,7430098,0x87b053ed53cadc44d2d272493542f1163a793014b6ddf76d87eb130eed7334d6
0xde369c910892592a33cbb6472b63988f87e9732e,ETC,Escobars Treasure Collection,,1,2/25/2022 18:14:26,14276799,0xac24a748386bf338bd151c59489f77d3917e86a7935ebdf3621384fff43382bc
0x2b77e16d5c4542da08968183bd8f4f4a6fa9da82,rooftop-la_fonderie,"3D model of the La Fonderie's Rooftop, including PBOY Fresco ""The Raft of the Medusa 2019""",,1,11/8/2020 7:26:49,11215425,0x5188e1d2c306e1952a1e5e923fca1213f1099d834c396f5716cf8df1105f6f0a
0xa9214c56e4e80be175403a17e5ced7aba7a1791f,PC,PetCraft,,1,12/29/2018 9:43:47,6973217,0x41f2d8980e0921640ef71c5650af4b95d3c4e12966f907602b592eacba8f179c
0x3c0d974d25399fb6d0af974b9384beb1860a116c,,,,1,2/9/2020 21:08:59,9450901,0x53e50feee511fcfb3285276dd6f635f593d381670d2817b5a38e9f60ec2527b1
0xd209d5efe31bb669a2889dcc4091e786d1ea89a6,TEST,TEST,,1,12/23/2022 10:28:47,16246825,0xacad08a24bfbd65e0fcdf30157491165c40544a2df3688871fe94679fed76efb
0x057eecc85ba8caaa66497e70fa7babed4bef2bb7,MAB012,Clifford 'The Addled' Kadaddle,,1,5/27/2019 18:17:28,7843232,0xb47bf394c6fa7e790fae8145028b0f380d1f1111240eeae41c2099f7fdb7dd9c
0xd06f2a2feaf5d7d3e83faf06cc275294cebdf14d,iv,IV Token,,2,8/20/2018 7:58:15,6180275,0x6a4e0d5084ca02002502086703848ed60dfbc0930be4161ff7ea22427b6eee1e
0x4179528afb522747d4f2cf10e86306a135e3cda5,ARDL, Arcona Digital Land,,2,8/23/2018 14:15:59,6199607,0x0d71423504db6e2abb7f1e08114dd4824c6b2cf7dc201ed573b01a7ff635fe5b
0x0cf96e5319d047c7e074df8f9c8847341fcee68a,BPS,bitpandas,,2,2/7/2023 0:55:11,16573462,0xce718faf0004ec29f9bb07f23d3307089c5aed0daa2534f80a55b9f7e131d47d
0x2454e7473b14cb5757f764822da57cd1dc1b6069,19PRE01,2019PRE01-Test,,2,7/26/2019 0:06:52,8222869,0x5d3236469c86f8783fdc3bd1e3f6e5348d3da527185747cc0006d073ee303f91
0x519e0b2e11270c205a39e65384a57721b0b8c9fc,BSRIN,BytesRin,,2,1/17/2022 8:35:10,14021960,0xe3cad9a2f89a1cf9f6ec45ff441387d8b1bd53d93234a07a1988cce24878fe6e
0x8ac926d0086ae6dd2aa984cf21c579a9aa037b27,WOB,WorldOfBlockchain,,2,9/4/2018 11:57:29,6270160,0xf2a6b1c257e0fbd6c5e3c2f201d33faa1286a583afde4f274943f8ff09faaeb2
0xc4f9fece08e1ec3a58b795fabda3a577409ffeae,Test Token Loteria,Test Token Loteria,,2,1/31/2020 10:30:14,9389500,0x491f24f8eda48415152c4d690daaffdb379c37b91c64136d165ef9910101d986
0x0609315d798409bd6b358e49f8b2cd2e973abbf2,MAB028,'Gulp' The Manatalupa,,2,5/27/2019 19:07:32,7843450,0x4078429e0a82b6866055921514fb55330ed488941e14cb106c1974ab969ae442
0x071eb67990f1f96ef54f1a0bb7b1426c61f0430f,SD,SpaceDrone,,2,11/20/2018 3:02:23,6737142,0x5bb342198d6fc4659ac572fb79da944a1fe67e96b51f6bc85cf60af68d33f8c8
0xcb4108fa62a305da2a71a81841766225710fafae,TOPCATCREW,Top Cat Crew,,3,6/12/2022 4:29:13,14948205,0xc79051392806c621f11b66324167d39b26b774a4a90edb74190a5fa3926f0743
0xf7ab852514a9868cd45f7c41d04ff1f073c97d0b,BITC,Bit-Coin,,3,6/18/2019 21:04:50,7984605,0x095282d0e6eafb8a757caca85eb77230d936227a08cff0b4f344f82f2cd43c67
0xeca5209b63bb16447b9deb7559c56b88251e90ce,MAB004,'Yuni' The Hassleback,,3,5/27/2019 17:52:13,7843119,0xc14b21a61ec94668b8bae745d5f175c6b3b5ac630d11f40bc9e42c664619cfb6
0x68c403abcf94a0a482b33238d9f9eba49f507c1e,ATKN,AddressToken,,3,9/8/2018 16:40:39,6295223,0x0b6e92bbc144ec0849492b79208d615d6d6666334ec73fca6a2f5b2478d8a587
0x66ee62ba96705dadfa970c81195f647cba279ac6,WBOT,WalleBots,,3,7/23/2022 4:39:05,15196826,0x48d67c9629e81a5e8b38889b9410f1c51b8a37d03a14c475756b830f000bc5b7
0x0cf629b8eabea7fbd66da0376f177287013c70d0,HDAO,Harmonics DAO,,3,5/19/2022 8:46:29,14804027,0x0161edee790472dd9f5546dd95b85968b0025161bd45a55496855f2127049ae2
0x00ce2bba7c57d29c3e48924d2a8e5d6b7b3fdc53,RBFT,ReBuzz Founders Token,,4,3/2/2020 11:45:30,9591482,0x88a338d1f79df5005a4ffc61432e478d038b44ba19a9332231a0d443f162df7a
0x1f607c8fd365444b1a4f0e73d1a863effec6e7be,VV,VirtualVandals,,5,1/24/2023 9:33:47,16475802,0xcba4e5dbf16dfe831ca7f502857d39eb56e636ab9d5e325bd20143db6dfc41e4
0xff08f93508338ef2a592891bf7306cf294cf84bb,CBT1,$CHERRY Best Tipper Oct 20,,5,10/25/2020 9:25:14,11124761,0xd3680fe469436956d40f8aba46e6719d1dd95edd6910c8bae873ee5f2a786607
0xd975d1b16168b06b53a12fa3d501b3f75943f5ba,SPKA,Sports Kangaroos,,5,7/16/2021 12:16:38,12837854,0x5dae29c112a33a931ab83f324d2e7c51ccd48d0243365ff708b54aa30d9dfdd7
0x1023ca6e492cf5ca495f89cdbf9ee9a8f8892ef7,MMS,Mingle Mangle Studio (ごちゃまぜ工房),,6,2/8/2020 22:26:25,9444780,0xc667c7a6111cb1af3e383ce400eaafc3e973af0bb874b31cecdf3855749faa25
0xc141140e34ebf78921fe4f721fb89a1f360df83c,KST,Kubo Silver Token,,6,9/9/2019 6:18:01,8514027,0x8bc89a83b9d21b1988ece278dd0e3a3e664602bd680f6c3ec1f13011c9601db4
0x0131c575be43586c5346435273035c8709a3fd34,OSC,Creature,,7,6/8/2019 17:59:32,7919846,0x3cff448b61c3c7b012c20eb0e10a2da154f1597205121ff9109e580675dd6df0
0x7308c20978dd5862f2cd4a7ae78dc411660172fa,MATT,An XLNT Matt,,7,5/18/2018 17:27:51,5636023,0x3fb9f98978f4e53e4d6e22fa6a91abb5459437f79de08836a0db8f2ce3c26bf4
0x51b82b7b50a328021ec1e49e7c84ecb3054754b8,ITTK,ImperialThrone Ticket,,7,11/28/2018 8:41:09,6787225,0x2f79921f1278ad1665d82f6b64168e0f1becec99e90742e4e7e023efdc4ef6dd
0x2742a591a8e480cab1e17733bc84c31506485ee9,GiiR,Wick3d GiiR Collection,,8,8/17/2022 20:36:16,15360863,0x2c2f494b6d9bfc6175629845247045f0595f0ab34aec6bb7bbd9f0b0385bb0b1
0x367aa6fe32331b906a3aa994fdc417124fc4003e,ISLANDBEARS,Island Bears,,8,10/23/2022 21:37:47,15813544,0xc7fa5aa387c3f5cbc4ac82005243fc45eee450e7f9fc0febcfebd99b6432163e
0xf6b6a78e275cf422590e54554a3055cf38b6b740,APE,Apes,,10,3/5/2023 18:10:47,16763887,0x5070afd1f2bb7839045088e126837cb7b1d62f1d8ef191124c2527575f54e60b
0x7d825e93832cd489b1781e7ac6edf838d3c725bf,FBP,FabulousPunks,,10,7/25/2021 6:27:19,12893835,0xefd296232289d6d643d6e70c0520b1fdceb47a2c8aa95b9c4e9a96e2956a77e5
0x342e01ac9a91086c4e1e1a34b8b83facb053a587,blockv.uk::HHGlobalGiftETH::v1,blockv.uk::HHGlobalGiftETH::v1::InnovationDaysSP2019::v1,,14,7/14/2019 16:33:38,8150277,0xc2fe1411dcce279157c51a8024b38da4a5053aa55cc0113df97e63823fb59007
0x750229c6e70aa4b747b1bba2408436d74465381c,FilmToken,Film,,18,3/4/2018 18:02:36,5196274,0x8865db445e385bc50ea97714b14e11d5842dc9bfd4d3efaaf392325a0fc6fe1e
0xf2c0c7c2a5bccd0a2e69b5aa509edffda4245654,QALT,QAltFi,,20,9/12/2018 9:18:48,6317251,0x313b0360352266267855299e26ef46690bab02362f129443b5732aef07d52dce
0xd2cbca4449adb54ecddb3a65faf204b5e1790c3e,MetaToken,EtherGames,,20,2/20/2018 6:12:19,5122923,0x73ef5fdb3221380c215a10cd09413c2f52a8ee80e7f7b68d7ad8541696617a58
0x5981826896f4915f51bb8214239a99016ab14943,BoredBadGirls,Bored Bad Girls,,20,4/14/2022 13:35:48,14583839,0x07496190292b02d3ea0125ada835b5b55b54168e24d730bf1321ae4a52b77754
0xe4481d036d297e5ad4d7f249fd9e5ee14d6274a9,LLNFT,LeprechaunsLand,,22,12/17/2021 9:54:42,13821966,0x3ad52d757b95a900799b00cb757bda46dc0b95eba10fabb096ffbec11f8ff3bf
0x8b0b4e4e389cd2f1a8b7d91b5c6537efa7f08f12,SGS,cryptosports.top,,28,4/25/2018 7:22:31,5501971,0xdce1922b4cb17fcae1110d1b5be383d09aca0a774958a1ba488f09c283b11263
0x6f9dd559dca1f9df09d810ef699b65b603e44cf9,AP,AuditorParcel,,36,9/9/2018 19:58:42,6301874,0xc7fcec9c8959ff3565b41152e6ebf3bfb1b3121cf64f3251ef4c93a1797608b8
0x87c93f32d239caecfc96545ae10f2cc84ce33ed7,DAO:Degen Apes Club,DAO:Degen Apes Club,,76,4/15/2022 1:37:58,14587057,0x587200513440261e0ec31ddcca6bb48f294e9ce069ed7758e68e63d1036e311d
0x1b05e6557768650c0df0c9377c32c621ac1ccf17,HOUSE,SubPrimeCrypto,,82,1/14/2018 3:33:20,4904924,0x4989031611694e52dcf8bdfc5a10f8f4c18debd6872c40b9cbff3fcd47304ae6
0x4be95a3e69c43e7296c42ae90affa77de9d2876f,,,,90,2/15/2017 6:54:39,3186448,0xa3fd5f8ca0a3ce321c5e43ed9cae36ce3bb6db03ffb92e9ce61cf828bc929b8b
0x2c1fda709e1e0ba628cc99a71827b1f110c0e107,iwastherefortniteapril242020travisscott,I Was There fortnite - april 24 2020 Travis Scott,,101,4/24/2020 17:07:05,9936477,0xa2d39d169f7eb6e8e6244fafb7ddb3ef8218869f1e951bb96741cdff32d2172d
0x30a2fa3c93fb9f93d1efeffd350c6a6bb62ba000,CM,CryptoMotors,,128,11/4/2018 22:37:08,6644514,0x2411cfde0c487b26a39234fc2ce3228eaab0aaab0659873d686d2ec8115a3109
0x102c527714ab7e652630cac7a30abb482b041fd0,KAIJU,CryptoKaiju,,145,11/30/2018 19:39:49,6802211,0x9106025e8eeaa247848bcc43757838399d01f367514a9c89032a133889b327e2
0xc75e132cb0079b1a1109f7fab7aef2c9dd334140,DEFI,DeFi Badge,,154,10/28/2018 20:44:13,6601320,0x78b53a975b4834cfc710ab5190a3dd0aa5f3e3ab10d2f204111275bb805d422b
0xe26b758708f39276f879c0a187d9a789fc26c38e,EE,EtherEstates.io Estate,,177,2/21/2018 9:46:16,5129514,0xb3d76443093348794405c66244a8ff972a7f11dca41c9c935dd91ca1bdb61e5a
0x2d31f0b84f2eede8fb24546ba9843f340c1071f9,EV Boys,EV Boys,,255,5/19/2022 13:24:36,14805201,0x52857f0264987ee8465e1c9bb0812c9726e421d722292692917fdb917e57dc26
0x4df844490006fa8098cce548508956896d6496c2,BestGirls,BestGirls,,639,4/21/2022 4:19:26,14626160,0x1467cfac54c069a051ec0ed5a8033f7e92b8f0dbdb005bdee4f19196e37ccd45
0xaec5cf7fa497c2b27a6f37ee0c817c619b42c03a,GP,GoPony,,659,11/8/2018 5:27:47,6664489,0xea2093ca37662e7617ae96a578cd7dcd73ed9301ec0da4a01bad0f67d793c210
0x18b256fdb020240c8d1cdb97a1b881e3a47bb10f,DPSIX,666 DEGEN PIGZ,,666,4/10/2022 19:03:50,14559682,0x56af5ac54fc8d6e8c2fe3c57494e6cb925610f01c36324d1b1606c4e2139470e
0x6b7557da303597e72ea4c4485d02e5dca2b23ffd,STAT,SmartTrust Asset Token,,1000,4/1/2020 20:44:07,9788240,0x11c92f2a8f2146e947247ff17490a94d6f6c81544cb971058452626173e38d62
0x13dd034ed8eb10775894d5349e196a4611bc83db,,,,1000,8/2/2017 9:44:06,4107403,0x04d0755a643db464b3bcf2ec3202d89eb47f3d5033b7bbd2610bcfdebbe896c7
0xd6f52941938f9f0eedafffb5ff6360b5477f5eeb,iwastherecoachella2019billieeilishsecondedition,I Was There Billie Eilish Second Edition,,1001,4/23/2020 10:32:24,9928242,0xf226b88951fb38a1db480a818f7272e98450cfb699084c0ef890de784ea76181
0xefabe332d31c3982b76f8630a306c960169bd5b3,POGS,Cryptogs,,4514,3/28/2018 16:09:50,5337947,0x9c5644789a3efad8eef66af8f0c286c721e9491d54713cfc90a60e8bda25773c
0xa385563c1b2f7fc1a00b476983fbef53e0a2bd1d,,,,5000,1/17/2019 23:55:23,7084173,0x986787e0131b02b24c55ceac335b0bea644d9c95c0080b99dc298431a8458586
0x94d4a314fc718adfb3e9e25d3e3a984862ec7f1b,FUDFARM,FudFarm,,7777,10/11/2021 2:19:30,13394608,0x1d29f89aa25b26f655a51faceeae2e3bf614e55fbe1eaec63f992a2a4f6732ca
0x10a5f6dbd1f9e56fe09df25b1163cd299d5d2413,ETNT,Ethernauts,,9019,4/24/2018 19:54:01,5499198,0x00389906ab9745252f2c75220b182daf808683e28a46500a2ad52d34f5b63934
0xa56a4f2b9807311ac401c6afba695d3b0c31079d,MONSTERBLOCK,MonsterBlocks,,9507,8/12/2021 16:16:28,13011378,0x4b0785673d313b4852ab3aec4fa4c37712a7118a28c50442b11e7cd7ac42eebd
0xa85a29caeadddc0c0af113fb5ceadc563302983b,,,,10000,5/23/2016 13:54:31,1570342,0xffb5f2d683aefc734301312f18b33fa8d0338977ad1b2dad9317b98259f29e96
0xffdf17652cca46eb98a214cb3e413c8661241e49,CRYB,CryptoBeasties Token,,14567,11/27/2018 8:00:37,6781066,0xd119466c58b0743421ce504f3b8f9606fbf0b1f7a05e95315aa2cc2f7c857e50
0xbb13b668fa4a9cf89c601997355d759b0f7799a9,TLPW,TulipWhiteToken,,800000,2/5/2018 14:20:49,5035620,0x6a260028cdaaf4e92843d205a6f77daf261d95986c3e369a622db9cd4d480d76
0x9e00191b862ee518aadeec821d14afb3191c7846,,,,1000000,9/30/2017 0:43:59,4323310,0x3c8b1145c7ab8c5081eb9da040e1f63dac5fd4658848a70e76a8ce1d97ed9de5
0x18e9da78b93bbe3dcdf74567c0202cb15d90b43f,,,,1000000,9/30/2017 15:24:07,4325023,0xdc4f2d07ef6bc8fd55d0c7d1669fd4a195a02aa14165413aeaaba203b04abd90
